,City,Place,Num_of_Rating,PlaceID,CityID
2124,Mumbai,Dandeshwar Mandir,3,605,18
2125,Mumbai,Deccan Odyssey,153,628,18
2126,Mumbai,Dharavi,430,661,18
2127,Mumbai,Daya Mata Mandir,2,625,18
2128,Mumbai,Dhakleshwar Mahadev Mandir,2,658,18
2129,Mumbai,Dhobi Ghat,820,668,18
2130,Mumbai,Dolphin Aquarium,34,699,18
2131,Mumbai,Dinanath Mangeshkar Hall,3,679,18
2132,Mumbai,Dynamix Mall,16,727,18
2133,Mumbai,Dinodia Photo Gallery,4,680,18
2134,Mumbai,Elephanta Caves,1527,754,18
2135,Mumbai,East Indian Museum,2,731,18
2136,Mumbai,Dreams The Mall,4,712,18
2137,Mumbai,Eastern Mall,4,732,18
2138,Mumbai,Essel World,1747,766,18
2139,Mumbai,Erangal Beach,8,763,18
2140,Mumbai,Fanaswadi Temple,14,773,18
2141,Mumbai,Ferry to Alibaug,63,781,18
2142,Mumbai,Five Gardens,50,788,18
2143,Mumbai,Fine Arts Cultural Centre,6,784,18
2144,Mumbai,Flora Fountain,177,792,18
2145,Mumbai,Firdaus Enterprises,1,785,18
2146,Mumbai,Funky Monkeys Play Center - Andheri,32,816,18
2147,Mumbai,Gateway of India,10710,862,18
2148,Mumbai,Forest Park,2,800,18
2149,Mumbai,Girgaum Chowpatty,118,884,18
2150,Mumbai,Ghanteshwar Hanuman Temple,2,877,18
2151,Mumbai,Gilbert Hill,10,882,18
2152,Mumbai,Global Vipassana Pagoda,731,887,18
2153,Mumbai,Gorai Beach,175,907,18
2154,Mumbai,Golfa Devi Temple,1,902,18
2155,Mumbai,Gloria Church,5,888,18
2156,Mumbai,Goa Kings Beer,6,889,18
2157,Mumbai,Growel's 101 Mall,122,920,18
2158,Mumbai,Goregaon Film city,10,908,18
2159,Mumbai,Haji Ali Mosque,1306,978,18
2160,Mumbai,Gurudev Datta Mandir,3,941,18
2161,Mumbai,H. R. College of Commerce & Economics,8,974,18
2162,Mumbai,Hanging Gardens (Ferozeshah Mehta),453,987,18
2163,Mumbai,Hedavde Mahalaxmi Temple,112,1026,18
2164,Mumbai,Harekrishna Art Studio,2,999,18
2165,Mumbai,Hasnabad Dargah,1,1006,18
2166,Mumbai,Health Education Library for People,3,1023,18
2167,Mumbai,Heera Panna Shopping Center,46,1027,18
2168,Mumbai,High Street Phoenix,383,1036,18
2169,Mumbai,Hi Life Mall,7,1031,18
2170,Mumbai,Horniman Circle Garden,56,1056,18
2171,Mumbai,Holy Trinity Church,43,1051,18
2172,Mumbai,Highest Point Trail to Jambhulmal Peak,3,1037,18
2173,Mumbai,Huma Mall,14,1059,18
2174,Mumbai,Horticultural park,2,1057,18
2175,Mumbai,Hutatma Chowk,19,1063,18
2176,Mumbai,Indian Museum Ship (Vikrant),29,1098,18
2177,Mumbai,Immaculate Conception Church,6,1086,18
2178,Mumbai,Ice Berg,1,1080,18
2179,Mumbai,Impressions Art Gallery,3,1087,18
2180,Mumbai,Infiniti Mall,247,1112,18
2181,Mumbai,Indian Art Corner,2,1092,18
2182,Mumbai,Indo Nepal Art Centre,8,1110,18
2183,Mumbai,Inorbit Mall,404,1113,18
2184,Mumbai,Jai Hind College,18,1138,18
2185,Mumbai,Jain Temple - Mumbai,352,1149,18
2186,Mumbai,J N Petit Institute Library,4,1125,18
2187,Mumbai,Jehangir Art Gallery,285,1200,18
2188,Mumbai,Jarimari Mata Temple,4,1184,18
2189,Mumbai,Jay Nag Devta Mandir,4,1193,18
2190,Mumbai,Jaya He GVK New Museum,2,1194,18
2191,Mumbai,Jaymaa Vindya Kashni Temple,3,1197,18
2192,Mumbai,Jogeshwari Caves,21,1213,18
2193,Mumbai,Jio Garden,12,1211,18
2194,Mumbai,Jogger's Park,101,1214,18
2195,Mumbai,Juhu Beach,2160,1224,18
2196,Mumbai,Johnson and Johnson Garden,4,1218,18
2197,Mumbai,Johnson & Johnson Garden,4,1217,18
2198,Mumbai,Joseph Baptista Garden,4,1220,18
2199,Mumbai,Juhu Garden,15,1225,18
2200,Mumbai,Juhu,35,1223,18
2201,Mumbai,K Star Mall,39,1234,18
2202,Mumbai,Kala Ghoda Art Precinct,46,1252,18
2203,Mumbai,Kamala Nehru Park,140,1271,18
2204,Mumbai,Kali Mata Mandir,2,1263,18
2205,Mumbai,Kanheri Caves,1138,1287,18
2206,Mumbai,Kanchan Amrut Mandir,2,1281,18
2207,Mumbai,Kemps Corner,23,1327,18
2208,Mumbai,Keneseth Eliyahoo Synagogue,35,1328,18
2209,Mumbai,Kedareshwar Mahadev Mandir,2,1323,18
2210,Mumbai,KidZania Mumbai,1689,1350,18
2211,Mumbai,Khotachiwadi,4,1347,18
2212,Mumbai,Konkan Railway,30,1372,18
2213,Mumbai,Kulraj Broadway Cinema,6,1391,18
2214,Mumbai,Kochu Guruvayoor Temple,6,1361,18
2215,Mumbai,Krishna Vatika Mandir,14,1381,18
2216,Mumbai,Kumar Shopping Mall,3,1395,18
2217,Mumbai,Kitab Mahal,3,1360,18
2218,Mumbai,Lal Baug Cha Raja,45,1437,18
2219,Mumbai,Little World Mall,30,1475,18
2220,Mumbai,Lion Gate,21,1473,18
2221,Mumbai,Lalbaug Spice Market,8,1442,18
2222,Mumbai,Kwan Kung Temple,3,1408,18
2223,Mumbai,Laquenail & Lash Lounge,1,1449,18
2224,Mumbai,Lokhandwala Market,84,1485,18
2225,Mumbai,Link Square Mall,10,1472,18
2226,Mumbai,Lokhandwala Lake,7,1484,18
2227,Mumbai,Loyalty Lounge,173,1496,18
2228,Mumbai,Madh Island,76,1522,18
2229,Mumbai,Lumbini Budh Vihar,3,1498,18
2230,Mumbai,Madh Fort,11,1521,18
2231,Mumbai,Madan Mohan Lal Ji Mandir,2,1520,18
2232,Mumbai,Magen David Synagogue,19,1530,18
2233,Mumbai,Mahakali Caves,45,1536,18
2234,Mumbai,Mahalakshmi Race Course,72,1538,18
2235,Mumbai,Mahakavi Kalidas Natya Mandir,8,1537,18
2236,Mumbai,Mahalakshmi Temple,1261,1539,18
2237,Mumbai,Maharashtra Nature Park,29,1555,18
2238,Mumbai,Mahatma Jyotiba Phule Market,73,1559,18
2239,Mumbai,Maharishi Valmiki Mandir,2,1557,18
2240,Mumbai,Malabar Hill,368,1576,18
2241,Mumbai,Mahim Fort,12,1567,18
2242,Mumbai,Mahindra Hockey Stadium,13,1568,18
2243,Mumbai,Maheshwari Udyan,10,1564,18
2244,Mumbai,Mangaldas Market,46,1610,18
2245,Mumbai,Mandapeshwar Caves,9,1601,18
2246,Mumbai,Maneckji Seth Agiary,6,1606,18
2247,Mumbai,Mani Bhavan Gandhi Museum,1384,1611,18
2248,Mumbai,Mangal Sai Dham,8,1609,18
2249,Mumbai,Manori Beach,88,1624,18
2250,Mumbai,Manmala Devi Mandir,4,1620,18
2251,Mumbai,Marine Drive,7500,1635,18
2252,Mumbai,Mariamma Devi Temple,3,1633,18
2253,Mumbai,Mansa Devi Mandir,3,1625,18
2254,Mumbai,Marve Beach,54,1642,18
2255,Mumbai,Maruti Mall,1,1640,18
2256,Mumbai,Marubai Gaondevi Mandir,3,1638,18
2257,Mumbai,Matunga Market,30,1657,18
2258,Mumbai,Matthieu Foss Gallery,3,1654,18
2259,Mumbai,Mata Vaishno Devi Divya Dham,9,1648,18
2260,Mumbai,MCGM Garden Oshiwara,9,1508,18
2261,Mumbai,Mehboob Studios,3,1663,18
2262,Mumbai,Meldi Maa Mandir,3,1669,18
2263,Mumbai,Method Art Space,1,1678,18
2264,Mumbai,Milan Mall,5,1685,18
2265,Mumbai,Monetary Museum,34,1706,18
2266,Mumbai,Mod'Art International,2,1699,18
2267,Mumbai,Millk,7,1690,18
2268,Mumbai,Mount Mary Basilica,1371,1727,18
2269,Mumbai,Mount Carmel Church,9,1725,18
2270,Mumbai,Mother of Jesus Church,4,1719,18
2271,Mumbai,MCGM Office,5,1509,18
2272,Mumbai,Mumba Devi Temple,211,1750,18
2273,Mumbai,Mukteshwar Temple,358,1741,18
2274,Mumbai,Mughal Art Corner,3,1733,18
2275,Mumbai,Mughal Masjid,1,1737,18
2276,Mumbai,Mulji Jetha Fountain,2,1746,18
2277,Mumbai,Mumbai G.P.O,42,1752,18
2278,Mumbai,Mumbai Central Terminus,2,1751,18
2279,Mumbai,Mumbai Port Trust Garden,37,1753,18
2280,Mumbai,Mumbai Zoo (Veermata Jijabai Udyan),182,1754,18
2281,Mumbai,Municipal Laundry,63,1757,18
2282,Mumbai,Nariman Point,2264,1800,18
2283,Mumbai,Nalanda Buddha Vihar Temple,4,1787,18
2284,Mumbai,Namantar Shahid Smarak Memorial,1,1791,18
2285,Mumbai,National Centre for Performing Arts,110,1808,18
2286,Mumbai,Natesan's Antiqart,5,1803,18
2287,Mumbai,Narmadeshwar Mahadev Mandir,7,1801,18
2288,Mumbai,National Gallery of Modern Art,370,1812,18
2289,Mumbai,Nehru Centre,57,1851,18
2290,Mumbai,Naval Uprising Statue,4,1835,18
2291,Mumbai,National Museum of Indian Cinema,8,1820,18
2292,Mumbai,Natural,2,1830,18
2293,Mumbai,Nehru Planetarium,318,1858,18
2294,Mumbai,Nehru Science Center,135,1859,18
2295,Mumbai,Neptune Magnet Mall,26,1866,18
2296,Mumbai,Nirmal Lifestyle Mall,33,1887,18
2297,Mumbai,Nhava Sheva,5,1876,18
2298,Mumbai,Oberoi Mall,272,1903,18
2299,Mumbai,Nipponzan Myohoji Budha Temple,10,1885,18
2300,Mumbai,Noahs Ark,2,1897,18
2301,Mumbai,Palladium Mall,53,1952,18
2302,Mumbai,Our Lady of Rosary Church,4,1935,18
2303,Mumbai,Orchid City Centre Mall,7,1925,18
2304,Mumbai,Parel Factory Outlet Market,19,1975,18
2305,Mumbai,Panna Paintings,2,1970,18
2306,Mumbai,Parliament Building (Mantralaya),33,1984,18
2307,Mumbai,Paras Dham Temple,7,1974,18
2308,Mumbai,Parla Jin Mandir,5,1982,18
2309,Mumbai,Parleshwar Ganpati Mandir,10,1983,18
2310,Mumbai,Parja Shree Ganesh Mandir,3,1979,18
2311,Mumbai,Phoenix Marketcity,370,2015,18
2312,Mumbai,Parsi Fire Temple,17,1988,18
2313,Mumbai,Patala Devi Mandir,1,1993,18
2314,Mumbai,Powai Lake,271,2043,18
2315,Mumbai,Play Around Indoor Kids Play Center,18,2030,18
2316,Mumbai,Popli Art Gallery,3,2042,18
2317,Mumbai,Prithvi Theatre,371,2067,18
2318,Mumbai,Prime Mall,14,2065,18
2319,Mumbai,Prabodhan Kridabhavan.,1,2046,18
2320,Mumbai,Prabhakar Thakare Garden,4,2045,18
2321,Mumbai,Pramod Navalkar Viewing Gallery,3,2052,18
2322,Mumbai,Pratap Art Gallery,8,2053,18
2323,Mumbai,Priyadarshini Park,122,2069,18
2324,Mumbai,PVR Icon,42,1938,18
2325,Mumbai,R City Mall,387,2099,18
2326,Mumbai,Priyasri Art Gallery,3,2070,18
2327,Mumbai,R Odeon Mall,24,2102,18
2328,Mumbai,Raghuleela Mega Mall,27,2117,18
2329,Mumbai,Raghuvanshi Mills,12,2119,18
2330,Mumbai,R Mall,2,2101,18
2331,Mumbai,Raj Bhavan,47,2127,18
2332,Mumbai,Rajabai Clock Tower,241,2139,18
2333,Mumbai,Raheja Exocita Mudh Marve,5,2121,18
2334,Mumbai,Red Carpet Wax Museum,894,2206,18
2335,Mumbai,Rajawadi Garden,2,2141,18
2336,Mumbai,Rassaz Shopping Mall,5,2195,18
2337,Mumbai,Rbi Coin Museum Mumbai,4,2205,18
2338,Mumbai,Ratansi Mulji Fountain,5,2196,18
2339,Mumbai,Raudat Tahera,3,2198,18
2340,Mumbai,Regal Circle,23,2209,18
2341,Mumbai,Royal Opera House,58,2246,18
2342,Mumbai,Rhythm Art Gallery,26,2220,18
2343,Mumbai,Royal Western India Turf Club,29,2247,18
2344,Mumbai,Samrat Theatre,2,2291,18
2345,Mumbai,Sanjay Gandhi National Park,858,2306,18
2346,Mumbai,Sailors Home,3,2272,18
2347,Mumbai,Sana Mosque,2,2295,18
2348,Mumbai,Sakshi Gallery,2,2277,18
2349,Mumbai,Sanay Guruji Arogya Mandir,2,2298,18
2350,Mumbai,Sarvoday Mall,14,2338,18
2351,Mumbai,Sankat Mochan Hanuman Mandir,13,2312,18
2352,Mumbai,Sassoon Dock,45,2341,18
2353,Mumbai,Sewri Jetty,81,2371,18
2354,Mumbai,Seventh Day Adventist Church,5,2370,18
2355,Mumbai,Shangrila Resort & Waterpark,39,2386,18
2356,Mumbai,Shivaji Park,351,2424,18
2357,Mumbai,Sheetla Devi Temple,4,2401,18
2358,Mumbai,Shahid Vijay Salaskar Udyan,2,2381,18
2359,Mumbai,Shilonda Trail,10,2410,18
2360,Mumbai,Shiv Parvati Temple,3,2420,18
2361,Mumbai,Shree Akkalkot Swami Samarth Maharaj Math,3,2430,18
2362,Mumbai,Shree Ayyappa Mandir,3,2432,18
2363,Mumbai,Shree Durga Mata Mandir,3,2439,18
2364,Mumbai,Shree Ayyappa Vishnu Temple,5,2434,18
2365,Mumbai,Shree Ayyappa Temple,6,2433,18
2366,Mumbai,Shree Kala Hanuman Temple,11,2444,18
2367,Mumbai,Shree Balaji Mandir,3,2435,18
2368,Mumbai,Shree Ganesh Sai Temple,2,2441,18
2369,Mumbai,"Shree Ramakrishna Math, Khar",13,2452,18
2370,Mumbai,Shree Rama Jain Dev Sthan,2,2451,18
2371,Mumbai,Shree Gayatri Temple,2,2442,18
2372,Mumbai,Shree Khanduba,3,2445,18
2373,Mumbai,Shree Shanishwar Mandir,12,2453,18
2374,Mumbai,Shree Siddhivinayak,5425,2454,18
2375,Mumbai,Shree Vitthal Rukhmani Temple,2,2460,18
2376,Mumbai,Shree Tileswar Mahadev Mandir,2,2458,18
2377,Mumbai,Shree Tungeshwar Mandir,2,2459,18
2378,Mumbai,Shree Swayambhu Patali Hanuman Mandir,8,2457,18
2379,Mumbai,Shree Swami Narayan Temple,7,2455,18
2380,Mumbai,Shreevigna Harta Ganesh,1,2463,18
2381,Mumbai,Shri Swaminarayan Mandir,13,2492,18
2382,Mumbai,Shri Dharmachakra Prabhav Tirth,10,2466,18
2383,Mumbai,Shri Jalaram Temple,1,2472,18
2384,Mumbai,Shri Krishna Mandir,1,2476,18
2385,Mumbai,Sion Hillock Fort,17,2518,18
2386,Mumbai,Shri Ram Mandir,7,2483,18
2387,Mumbai,Snow Kingdom,114,2527,18
2388,Mumbai,Shri Trimurti Jain Mandir,1,2493,18
2389,Mumbai,Shrine of Don Bosco mumbai,2,2495,18
2390,Mumbai,SK Patil Udyan,2,2254,18
2391,Mumbai,Sitladevi Temple,7,2523,18
2392,Mumbai,Silver Oak,1,2510,18
2393,Mumbai,Snow World Mumbai,142,2531,18
2394,Mumbai,Sobo Central Mall,26,2533,18
2395,Mumbai,Sri Marali Mandir,3,2577,18
2396,Mumbai,Sree Ayappa Temple,2,2558,18
2397,Mumbai,Sohel Arts,2,2534,18
2398,Mumbai,Special Holidays,10,2550,18
2399,Mumbai,Sri Ramkrishna Math and Mission,4,2586,18
2400,Mumbai,Sri Ram Mandir,1,2582,18
2401,Mumbai,Sri Sri Radha Gopinath Temple,2703,2591,18
2402,Mumbai,Sri Sri Radha Giridhari Temple,3,2590,18
2403,Mumbai,Sri Sri Radha Rasabihari Ji Temple,284,2592,18
2404,Mumbai,St. Andrew's Church,25,2625,18
2405,Mumbai,St Ignacious Church,2,2606,18
2406,Mumbai,St Blaise Church,14,2604,18
2407,Mumbai,St Annes Church,4,2603,18
2408,Mumbai,St. Michael's Church,58,2637,18
2409,Mumbai,St. George's Fort - Mumbai,5,2629,18
2410,Mumbai,St Josephs Syro Malabar Church,2,2611,18
2411,Mumbai,St John the Evangelist Church,5,2609,18
2412,Mumbai,St John's Church,5,2610,18
2413,Mumbai,St Peter's Church,12,2615,18
2414,Mumbai,St. Thomas Cathedral Mumbai,106,2642,18
2415,Mumbai,St Teresa Church,7,2618,18
2416,Mumbai,St. Xavier's College,25,2643,18
2417,Mumbai,Swami Samarth Temple,11,2702,18
2418,Mumbai,Statue Of Chhatrapati Shivaji Maharaj,4,2652,18
2419,Mumbai,Still Water Aquatics - Nature Aquarium Gallery,2,2659,18
2420,Mumbai,Studio Malabar,2,2665,18
2421,Mumbai,Surana Arts,2,2691,18
2422,Mumbai,Studio3 Art Gallery,2,2666,18
2423,Mumbai,Suvarna Temple,3,2698,18
2424,Mumbai,Talao Pali Lake,51,2726,18
2425,Mumbai,Taraporewala Aquarium,342,2738,18
2426,Mumbai,Swatantryaveer Savarkar Rashtriya Smarak,1,2712,18
2427,Mumbai,Tansa Dam,3,2736,18
2428,Mumbai,Tapeshwar Temple,1,2737,18
2429,Mumbai,Tejas Express,45,2749,18
2430,Mumbai,Thakur Mall,23,2758,18
2431,Mumbai,Thakkar Shopping Mall,11,2757,18
2432,Mumbai,The Great Escape Water Park,50,2776,18
2433,Mumbai,The Church of Our Lady of Salvation,2,2769,18
2434,Mumbai,The Art Loft,2,2763,18
2435,Mumbai,The Elephant Company,1,2771,18
2436,Mumbai,The Ashleys,2,2764,18
2437,Mumbai,The Hub Mall,49,2780,18
2438,Mumbai,Tower of Silence,45,2861,18
2439,Mumbai,Thiruchembur Murugan Temple,19,2808,18
2440,Mumbai,The National Sports Club of India,5,2787,18
2441,Mumbai,TMT Arts,1,2714,18
2442,Mumbai,Town Hall (Asiatic Society Library),61,2863,18
2443,Mumbai,Trafford House Z.J.M. Exports,1,2865,18
2444,Mumbai,Uttan Beach,33,2910,18
2445,Mumbai,Tulika Arts Gallery,3,2880,18
2446,Mumbai,Tulsi Lake,6,2883,18
2447,Mumbai,Umiya Mata Ji Mandir,4,2898,18
2448,Mumbai,Vardhman Fantasy,93,2926,18
2449,Mumbai,University of Mumbai Library,6,2905,18
2450,Mumbai,V Mall,9,2912,18
2451,Mumbai,Veer Savarkar Udhyan,12,2935,18
2452,Mumbai,Versova Beach,73,2942,18
2453,Mumbai,Victoria Gardens (Jijamata Udyan),82,2945,18
2454,Mumbai,Vihar Lake,13,2950,18
2455,Mumbai,Viviana Mall,339,2975,18
2456,Mumbai,Victorian Gothic and Art Deco Ensembles of Mumbai - UNESCO,1,2947,18
2457,Mumbai,Vikhroli Sarwajanik Mandir,2,2957,18
2458,Mumbai,Village Krafts,2,2959,18
2459,Mumbai,Walkeshwar Temple,22,2984,18
2460,Mumbai,Viya Home,1,2976,18
2461,Mumbai,Volte Gallery,5,2977,18
2462,Mumbai,Wankhede Stadium,406,2986,18
2463,Mumbai,Wadia Clock Tower,7,2980,18
2464,Mumbai,Wageshwari Mandir,5,2982,18
2465,Mumbai,Water Kingdom,1419,2990,18
2466,Mumbai,Willingdon Sports Club,99,3009,18
2467,Mumbai,Wellington Fountain,2,2996,18
2468,Mumbai,Wesley Church,2,2997,18
2469,Mumbai,Worli Fort,15,3015,18
2470,Mumbai,Worli Sea Face,370,3016,18
2471,Mumbai,World Trade Centre,19,3014,18
2472,Kanyakumari,Adi Keshava Perumal Temple,43,29,12
2473,Kanyakumari,Baywatch Amusement Park,35,295,12
2474,Kanyakumari,Bhagavathy Amman Temple,368,316,12
2475,Kanyakumari,Ayya Vaikundar Nizhal Thangal,6,210,12
2476,Kanyakumari,Gandhi Memorial,331,841,12
2477,Kanyakumari,Bharat Mata Mandir,13,325,12
2478,Kanyakumari,Bharath Matha Temple,6,328,12
2479,Kanyakumari,Jain Temple Kanyakumari,31,1150,12
2480,Kanyakumari,Kaalikesam Waterfalls,15,1237,12
2481,Kanyakumari,Kamarajar Mani Mantapa Monument,43,1274,12
2482,Kanyakumari,Kanyakumari Beach,1070,1293,12
2483,Kanyakumari,Kanyakumari Wax Museum,219,1295,12
2484,Kanyakumari,Kanyakumari Tirupati Temple,3,1294,12
2485,Kanyakumari,Kumara Koil Murugan Temple,19,1397,12
2486,Kanyakumari,Mandaikkadu Devi Temple,17,1599,12
2487,Kanyakumari,Mathur Aqueduct,123,1652,12
2488,Kanyakumari,Lemurian Park,1,1464,12
2489,Kanyakumari,Marungoor Murugan Temple,10,1639,12
2490,Kanyakumari,Observation Tower,29,1904,12
2491,Kanyakumari,Olakaruvi Falls,18,1913,12
2492,Kanyakumari,Our Lady of Ransom Church,134,1934,12
2493,Kanyakumari,Padmanabhapuram Palace,499,1944,12
2494,Kanyakumari,Pechiparai Reservoir,29,2003,12
2495,Kanyakumari,Sanguthurai Beach,43,2305,12
2496,Kanyakumari,Peer Mohammed Appa Dargha,8,2005,12
2497,Kanyakumari,"Shirdhi Sai Baba Temple, Kanyakumari",11,2416,12
2498,Kanyakumari,Sitharal Jain Monuments,12,2522,12
2499,Kanyakumari,Sunset View Point,284,2686,12
2500,Kanyakumari,St. Mary's Orthodox Church,10,2636,12
2501,Kanyakumari,St Xavier Church,9,2622,12
2502,Kanyakumari,Sothavilai Beach,1,2545,12
2503,Kanyakumari,Thanumalayan temple - Sthanumalayan Kovil,391,2760,12
2504,Kanyakumari,Swamithoppu Ayya Vaikundar Pathi,1,2706,12
2505,Kanyakumari,Thengapattinam Beach,23,2806,12
2506,Kanyakumari,Thirunandhikarai Cave Temple,13,2810,12
2507,Kanyakumari,The Sangam of Three Oceans,1,2795,12
2508,Kanyakumari,Thengapattanam beach,10,2805,12
2509,Kanyakumari,Thiruvalluvar Statue,712,2811,12
2510,Kanyakumari,Tsunami Monument,81,2878,12
2511,Kanyakumari,Thollavilai Narayana Swamy Temple,8,2815,12
2512,Kanyakumari,Thiruvazhmarban Temple,1,2813,12
2513,Kanyakumari,Udayagiri Fort,24,2894,12
2514,Kanyakumari,Vattakotai Beach,38,2932,12
2515,Kanyakumari,Vivekananda Rock Memorial,2164,2974,12
2516,Alappuzha,Alappuzha Beach,1358,70,1
2517,Alappuzha,Adichikkavu Sree Durga Devi Kshetram Temple,5,30,1
2518,Alappuzha,Alappuzha Lighthouse,256,71,1
2519,Alappuzha,Alleppey Backwaters,1018,78,1
2520,Alappuzha,Ambalapuzha Sree Krishna Temple,366,91,1
2521,Alappuzha,Andhakaranazhi Beach,53,107,1
2522,Alappuzha,Chakkulathukavu Temple,31,450,1
2523,Alappuzha,Chavara Bhavan Shrine,21,485,1
2524,Alappuzha,Edathua Church,35,736,1
2525,Alappuzha,Chammanad Devi Temple,5,456,1
2526,Alappuzha,International Coir Museum,87,1118,1
2527,Alappuzha,Eruva Sreekrishna Swamy Temple,4,765,1
2528,Alappuzha,Kanichukulangara Devi Temple,13,1288,1
2529,Alappuzha,Golden Flower Hall,2,899,1
2530,Alappuzha,"Jain Temple, Alleppey",12,1151,1
2531,Alappuzha,Kathakali,151,1314,1
2532,Alappuzha,Kakkathuruthu Island,6,1250,1
2533,Alappuzha,Kayamkulam Lake,21,1320,1
2534,Alappuzha,Mannarasala Sree Nagaraja Temple,160,1622,1
2535,Alappuzha,Kidangamparambu Sree Bhuvaneswari Temple,6,1351,1
2536,Alappuzha,Kurattikadu Pattambalam Devi Kshethram Temple,3,1402,1
2537,Alappuzha,Kurattikkadu Mutharamman Devi Temple,5,1403,1
2538,Alappuzha,Kuttikattu Sree Bhadra Kali Devi Temple,6,1406,1
2539,Alappuzha,Mullakkal Rajeshwari Temple,44,1748,1
2540,Alappuzha,Mullakkal Market,1,1747,1
2541,Alappuzha,Pathiramanal Beach,30,1996,1
2542,Alappuzha,Nalpathaneeswaram Sree Mahadeva Temple,5,1789,1
2543,Alappuzha,National Cartoon Museum and Art Gallery,4,1807,1
2544,Alappuzha,Nehru Trophy Boat Race,1,1861,1
2545,Alappuzha,Pandavan Rock,8,1962,1
2546,Alappuzha,Padanilam Parabrahma Temple,7,1940,1
2547,Alappuzha,Revi Karunakaran Museum,219,2217,1
2548,Alappuzha,Sree Subramanya Swami Temple,145,2560,1
2549,Alappuzha,Saras Exotic Birds Center,3,2324,1
2550,Alappuzha,Sea View Park,10,2356,1
2551,Alappuzha,Sree Ganesh Temple Mullackall,1,2559,1
2552,Alappuzha,St. Andrew's Basilica Arthunkal,80,2624,1
2553,Alappuzha,St. Mary's Forane Church,73,2634,1
2554,Alappuzha,Sree Venu Gopala Swamy Temple,4,2561,1
2555,Alappuzha,Thottappally Beach,21,2819,1
2556,Alappuzha,Vijay Beach Park,50,2951,1
2557,Alappuzha,Thiruvanvandoor Pambanaiappan Temple,10,2812,1
2558,Alappuzha,Vethalan Kavu Mahadeva Temple,5,2944,1
2559,Alappuzha,Thuravoor Mahakshethram,7,2823,1
2560,Kodaikanal,Astrophysical Observatory,59,194,13
2561,Kodaikanal,80 Mile Round,16,2,13
2562,Kodaikanal,Bear Shola Falls,181,296,13
2563,Kodaikanal,Berijam Lake,769,309,13
2564,Kodaikanal,Bryant Park,738,401,13
2565,Kodaikanal,Chettiar Park,232,492,13
2566,Kodaikanal,Christ the King Church,56,527,13
2567,Kodaikanal,Coakers Walk,1127,554,13
2568,Kodaikanal,Dolmen Circle,25,698,13
2569,Kodaikanal,Dolphin's Nose,150,701,13
2570,Kodaikanal,Fairy Falls,77,772,13
2571,Kodaikanal,Guna Cave,572,927,13
2572,Kodaikanal,Kodaikanal Lake,2970,1362,13
2573,Kodaikanal,Kukkal Caves,21,1388,13
2574,Kodaikanal,Kurinji Andavar Temple,429,1404,13
2575,Kodaikanal,Kuzhanthai Velappar Temple,33,1407,13
2576,Kodaikanal,La Saleth Church,124,1412,13
2577,Kodaikanal,Lake View Point,289,1428,13
2578,Kodaikanal,Lutheran Church,22,1501,13
2579,Kodaikanal,Mannavanur Lake,318,1623,13
2580,Kodaikanal,Moir Point,102,1703,13
2581,Kodaikanal,Perumal Peak,24,2010,13
2582,Kodaikanal,Pillar Rocks,968,2021,13
2583,Kodaikanal,Pine Forest,1110,2023,13
2584,Kodaikanal,Poombarai Village View,264,2040,13
2585,Kodaikanal,Shembaganur Museum of Natural History,120,2403,13
2586,Kodaikanal,Silent Valley View Point,117,2509,13
2587,Kodaikanal,Shenbaganur Museum,4,2404,13
2588,Kodaikanal,Solar Physical Observatory,39,2537,13
2589,Kodaikanal,Subrahmanya Temple (Kartikeya Temple),34,2668,13
2590,Kodaikanal,Vattakanal Waterfalls,129,2931,13
2591,Kodaikanal,The Stage Boutique,2,2799,13
2592,Kodaikanal,Wax Museum,33,2991,13
2593,Pondicherry,Ananda Ranga Pillai House,15,101,25
2594,Pondicherry,Anokhi,15,120,25
2595,Pondicherry,Arulmigu Manakula Vinayagar Temple,1388,168,25
2596,Pondicherry,Auro Beach,332,200,25
2597,Pondicherry,Barathiyar Meseum at Pondicherry,14,286,25
2598,Pondicherry,Bharati Government Park,299,329,25
2599,Pondicherry,Chunnambar Boat House,578,531,25
2600,Pondicherry,Eglise de Notre Dame des Anges,335,738,25
2601,Pondicherry,Church Of Our Lady Of Good Health,4,533,25
2602,Pondicherry,French Institute,44,809,25
2603,Pondicherry,French War Memorial,362,810,25
2604,Pondicherry,Immaculate Conception Cathedral,164,1085,25
2605,Pondicherry,INTACH Heritage Centre,48,1070,25
2606,Pondicherry,Indira Gandhi Sports Complex,13,1107,25
2607,Pondicherry,ISKCON Pondicherry,12,1076,25
2608,Pondicherry,Kalinka Art Gallery,20,1266,25
2609,Pondicherry,Kanniga Parameswari Temple,22,1292,25
2610,Pondicherry,Kargil War Memorial,35,1298,25
2611,Pondicherry,Old Lighthouse,32,1914,25
2612,Pondicherry,Ousteri Lake,108,1936,25
2613,Pondicherry,Paradise Beach,2175,1972,25
2614,Pondicherry,Panchavati Anjaneya,3,1960,25
2615,Pondicherry,Park Monument (Aayi Mandapam),103,1980,25
2616,Pondicherry,Pondicherry Botanical Gardens,280,2037,25
2617,Pondicherry,Pogoland,6,2034,25
2618,Pondicherry,Police museum Pondicherry,7,2035,25
2619,Pondicherry,Pondicherry Museum,156,2039,25
